trackName,gas,heading,brake,numCars,velocity,time,accG,carCoordinates,wheelLoad,trackConfig,wheelSlip,env_stat,localAngularVel,normalizedCarPosition,roll,steerAngle,pitch,localVelocity,surfaceGrip
magione,0.0,2.646244764328003,0.7616909146308899,1,"[-17.192033767700195, 0.06253067404031754, -31.213302612304688]",9.921021938323975,"[-0.38130080699920654, 0.07302539050579071, -0.966023862361908]","[-151.07374572753906, 5.478797435760498, -242.73997497558594]","[5299.88427734375, 3322.166748046875, 4973.58056640625, 3019.242919921875]",,"[0.5684356689453125, 0.7577179670333862, 0.2321733683347702, 0.27594682574272156]",{},"[0.12055307626724243, -0.11611980199813843, -0.03740173205733299]",0.06694238632917404,0.016837103292346,0.03658146411180496,0.007283117156475782,"[0.2920217514038086, -0.19210299849510193, 35.63310623168945]",1.0
magione,0.35999998450279236,2.9435927867889404,0.7128483653068542,1,"[-7.048486232757568, -0.03629789128899574, -27.646587371826172]",10.912811040878296,"[-1.2085896730422974, -0.011239375919103622, -0.36078396439552307]","[-163.40940856933594, 5.462671756744385, -271.3824157714844]","[7797.1044921875, 1575.1329345703125, 6293.0048828125, 1309.796630859375]",,"[1.136389970779419, 1.2110944986343384, 0.6771432757377625, 0.9626988172531128]",{},"[0.007208956405520439, -0.4801182150840759, -0.005912410095334053]",0.07985096424818039,0.055269163101911545,0.19156314432621002,-0.0021896527614444494,"[1.468757152557373, 0.1073913723230362, 28.49294090270996]",1.0
magione,0.0,-2.9171295166015625,0.6860756874084473,1,"[4.109768867492676, 0.0331825390458107, -21.204641342163086]",11.904115915298462,"[-1.137750267982483, -0.09925637394189835, -0.7531808614730835]","[-164.77804565429688, 5.35879373550415, -296.57647705078125]","[7373.5771484375, 1715.001953125, 5542.21337890625, 1123.4951171875]",,"[1.4229918718338013, 1.596006155014038, 0.618524968624115, 0.9129993915557861]",{},"[0.025037890300154686, -0.4818207025527954, 0.015221788547933102]",0.09014818072319031,0.0304606594145298,0.29792746901512146,-0.0014150587376207113,"[0.7108492851257324, 0.08541926741600037, 21.587400436401367]",1.0
magione,0.0,-2.292691946029663,0.0,1,"[13.035530090332031, 0.019504142925143242, -11.530688285827637]",12.897845029830933,"[-1.2803654670715332, -0.027020616456866264, -0.22684258222579956]","[-156.07920837402344, 5.366441249847412, -312.8594970703125]","[7231.5078125, 992.8619995117188, 6385.8798828125, 1624.8538818359375]",,"[1.4322642087936401, 1.7241641283035278, 0.4796380400657654, 0.4115409255027771]",{},"[0.03219398111104965, -0.6663711071014404, 0.03297174349427223]",0.09736417979001999,0.02831806242465973,0.38973569869995117,0.0030451053753495216,"[0.041350364685058594, -0.032333433628082275, 17.40342903137207]",1.0
magione,0.3727276921272278,-1.7382307052612305,0.0,1,"[17.278810501098633, -0.019901074469089508, -2.88974666595459]",13.888216018676758,"[-0.7652275562286377, 0.07599391043186188, 0.14784690737724304]","[-140.81854248046875, 5.303704738616943, -319.5176696777344]","[5255.62890625, 2863.805908203125, 6066.57080078125, 4842.15185546875]",,"[0.3588935434818268, 0.43172433972358704, 0.22714963555335999, 0.2573488652706146]",{},"[-0.02049877680838108, -0.3340681493282318, -0.06502224504947662]",0.10387467592954636,0.012961553409695625,0.12401212751865387,0.0069002327509224415,"[-0.028406858444213867, -0.14116322994232178, 17.518205642700195]",1.0
magione,0.634204626083374,-1.2543964385986328,0.0,1,"[16.63336753845215, 0.09816377609968185, 5.24367094039917]",14.878813982009888,"[-0.878484845161438, -0.01732468232512474, -0.09010075032711029]","[-123.52330017089844, 5.360620021820068, -318.68023681640625]","[6967.32763671875, 1132.250732421875, 6306.88037109375, 2042.8492431640625]",,"[0.9127221703529358, 0.778972864151001, 0.46650823950767517, 0.5188548564910889]",{},"[0.005799327977001667, -0.5879336595535278, -0.020283784717321396]",0.11086510866880417,0.04217880219221115,0.25602617859840393,0.009488197974860668,"[0.19470930099487305, -0.05914783477783203, 17.439414978027344]",1.0
magione,1.0,-0.6228145360946655,0.0,1,"[12.700966835021973, 0.09693105518817902, 14.003199577331543]",15.869621992111206,"[-0.7645721435546875, -0.04803610220551491, 0.4231976270675659]","[-108.91476440429688, 5.450367450714111, -308.9906311035156]","[5119.380859375, 1572.9052734375, 5950.08642578125, 2838.20361328125]",,"[0.3595658540725708, 0.32005417346954346, 1.4008880853652954, 1.680996298789978]",{},"[-0.009506246075034142, -0.37633416056632996, 0.023148268461227417]",0.11801284551620483,0.03265919163823128,-0.07461604475975037,0.014520433731377125,"[2.1524314880371094, -0.1055750846862793, 18.78215789794922]",1.0
magione,1.0,-0.4858304560184479,0.0,1,"[11.476777076721191, -0.012640338391065598, 20.592853546142578]",16.86174988746643,"[-0.5968003273010254, -0.021634889766573906, 0.4777286648750305]","[-97.00064849853516, 5.472076892852783, -291.6601867675781]","[5279.0302734375, 1335.777099609375, 5856.2568359375, 3568.173095703125]",,"[0.36238962411880493, 0.32239577174186707, 0.5457722544670105, 0.6591404676437378]",{},"[0.01267967838793993, -0.3395213782787323, -0.057045064866542816]",0.1267084926366806,0.031939078122377396,0.06897439062595367,0.016854576766490936,"[0.5458993911743164, -0.3926329016685486, 23.565441131591797]",1.0
magione,1.0,-0.2989603579044342,0.0,1,"[8.344189643859863, 0.01837293617427349, 26.413293838500977]",17.85383105278015,"[-0.1945129632949829, -0.018439240753650665, 0.41256895661354065]","[-87.45611572265625, 5.476568222045898, -268.1884460449219]","[3891.035888671875, 2580.86767578125, 4818.2919921875, 4390.9658203125]",,"[0.1220671534538269, 0.05969114974141121, 0.32290008664131165, 0.3284282982349396]",{},"[0.00803354661911726, -0.05085183307528496, 0.048276711255311966]",0.1372053325176239,0.014512384310364723,0.01172027736902237,0.0176351610571146,"[0.2014455795288086, -0.46721160411834717, 27.695289611816406]",1.0
magione,1.0,-0.25637197494506836,0.0,1,"[8.110973358154297, -0.027536572888493538, 30.352933883666992]",18.845459938049316,"[-0.09811370819807053, 0.04098644107580185, 0.370709091424942]","[-79.32228088378906, 5.476883411407471, -239.93646240234375]","[4189.90869140625, 3601.23388671875, 4826.42578125, 4230.47607421875]",,"[0.07945078611373901, 0.011450126767158508, 0.282493531703949, 0.28499680757522583]",{},"[-0.008532322011888027, -0.03341791033744812, -0.006713361479341984]",0.14932705461978912,0.007028146646916866,0.0044204615987837315,0.014173658564686775,"[0.15251827239990234, -0.4717611074447632, 31.414064407348633]",1.0
magione,1.0,-0.2544286251068115,0.0,1,"[8.52438735961914, 0.01747424155473709, 32.830230712890625]",19.83673405647278,"[0.08360429853200912, -0.05090944841504097, 0.330461710691452]","[-71.25059509277344, 5.479813575744629, -208.64170837402344]","[2706.287841796875, 3065.152587890625, 4223.10498046875, 4820.970703125]",,"[0.011634853668510914, 0.05127464234828949, 0.2440372109413147, 0.23678138852119446]",{},"[0.00952045526355505, 0.029795723035931587, 0.004621141590178013]",0.16264517605304718,-0.00199985783547163,-0.006238420959562063,0.01661248877644539,"[-0.014249801635742188, -0.5459515452384949, 33.91447067260742]",1.0
magione,0.0,-0.30757614970207214,0.9040268659591675,1,"[10.277449607849121, -0.00282824644818902, 32.865787506103516]",20.829248905181885,"[0.24171076714992523, 0.030378462746739388, -1.1379929780960083]","[-61.753684997558594, 5.474711894989014, -174.99717712402344]","[5076.9873046875, 6631.64111328125, 2010.1533203125, 2847.33837890625]",,"[1.1023238897323608, 0.6060216426849365, 0.4487598240375519, 0.41666752099990845]",{},"[0.15722137689590454, 0.08357293158769608, -0.00917726755142212]",0.17703889310359955,-0.012405512854456902,-0.02305162139236927,-0.015674235299229622,"[-0.14829540252685547, 0.5387716889381409, 34.43070602416992]",1.0
magione,0.0,-0.5008940100669861,0.8119035959243774,1,"[10.809456825256348, -0.016787424683570862, 21.049531936645508]",21.821152925491333,"[1.0362544059753418, -0.012591816484928131, -0.9705875515937805]","[-51.61857986450195, 5.467041015625, -147.95140075683594]","[2732.778076171875, 7454.42041015625, 1042.0540771484375, 5598.3681640625]",,"[0.7707605957984924, 0.69769287109375, 0.37265488505363464, 0.423958957195282]",{},"[-0.04016479477286339, 0.4124734699726105, 0.08349265903234482]",0.18894463777542114,-0.0394103042781353,-0.1298341304063797,-0.011384101584553719,"[-0.6162071228027344, 0.27698642015457153, 23.653141021728516]",1.0
magione,0.8999999761581421,-0.9553512930870056,0.0,1,"[12.18225383758545, -0.017034802585840225, 8.788541793823242]",22.81365990638733,"[0.5755152106285095, -0.01597725786268711, -0.05039505660533905]","[-39.96512222290039, 5.466380596160889, -133.61863708496094]","[2192.731689453125, 5094.70068359375, 3046.801513671875, 5273.89404296875]",,"[0.16818323731422424, 0.212696373462677, 0.24348771572113037, 0.32284316420555115]",{},"[-0.03849726542830467, 0.24609795212745667, -0.03717517852783203]",0.19661903381347656,-0.030295738950371742,-0.062180522829294205,0.0018884914461523294,"[-0.14421653747558594, -0.041051849722862244, 15.020771026611328]",1.0
magione,0.0013751685619354248,-1.3684786558151245,0.0,1,"[14.958379745483398, -0.06919935345649719, 3.12559175491333]",23.806789875030518,"[1.0449391603469849, 0.003122664988040924, -0.369127482175827]","[-26.210124969482422, 5.43507194519043, -127.08586120605469]","[0.0, 7829.9287109375, 2228.340087890625, 5059.3759765625]",,"[0.0, 1.4082731008529663, 0.2301206737756729, 0.5357628464698792]",{},"[0.021547287702560425, 0.6300790309906006, -0.11772143840789795]",0.20283988118171692,-0.04300807788968086,-0.38506197929382324,-0.010637759231030941,"[-0.05203390121459961, 0.09568628668785095, 15.281211853027344]",1.0
magione,0.21461012959480286,-2.126770496368408,0.0,1,"[11.079911231994629, 0.030131755396723747, -7.018899440765381]",24.799754858016968,"[1.1201367378234863, -0.020571965724229813, -0.10306695103645325]","[-12.869732856750488, 5.435060024261475, -129.25794982910156]","[1696.441650390625, 6585.384765625, 2199.170166015625, 6399.69482421875]",,"[1.7956175804138184, 1.455991268157959, 0.6357128620147705, 0.6087998151779175]",{},"[0.01918511465191841, 0.7776551842689514, -0.011759243905544281]",0.20808562636375427,-0.029059037566184998,-0.45518967509269714,0.007047145161777735,"[0.11224508285522461, -0.06558407843112946, 13.115388870239258]",1.0
magione,1.0,-2.8856632709503174,0.0,1,"[4.019171714782715, 0.04667390137910843, -13.059311866760254]",25.79173183441162,"[0.24458163976669312, 0.009975219145417213, 0.6465886831283569]","[-5.9112772941589355, 5.463817596435547, -139.44642639160156]","[2872.304931640625, 3077.146484375, 5062.2138671875, 5103.32373046875]",,"[0.0681767463684082, 0.028447246178984642, 1.5963693857192993, 1.4034883975982666]",{},"[-0.08778701722621918, 0.27159231901168823, -0.03930938243865967]",0.21290455758571625,0.020750245079398155,0.036118581891059875,0.02169535495340824,"[-0.5770633220672607, -0.2615150511264801, 13.649186134338379]",1.0
magione,1.0,-3.005810022354126,0.0,1,"[2.684102773666382, 0.10116017609834671, -17.9243106842041]",26.782692909240723,"[0.5179579257965088, 0.02890699729323387, 0.5380839705467224]","[-2.1590073108673096, 5.531688213348389, -155.28915405273438]","[2511.65771484375, 5071.1416015625, 3642.191650390625, 5570.5009765625]",,"[0.2272747904062271, 0.26575610041618347, 0.9837175011634827, 0.7271906733512878]",{},"[-0.03905964642763138, 0.39315739274024963, 0.039641641080379486]",0.21959304809570312,-0.0025701019912958145,-0.08143165707588196,0.010075352154672146,"[-0.23326802253723145, -0.08083486557006836, 18.122764587402344]",1.0
magione,1.0,2.8360934257507324,0.0,1,"[-4.447456359863281, -0.1427917778491974, -21.65631675720215]",27.77290105819702,"[0.6177303194999695, 0.03760404512286186, 0.49224209785461426]","[-2.8459322452545166, 5.492861747741699, -175.15560913085938]","[2191.628173828125, 5243.57470703125, 3424.404541015625, 5925.595703125]",,"[0.16125047206878662, 0.21657374501228333, 1.515734076499939, 1.3940012454986572]",{},"[-0.020053159445524216, 0.3444597125053406, 0.018659932538866997]",0.2278898060321808,-0.031466107815504074,0.0927618145942688,0.006532709114253521,"[-2.279918670654297, -0.21482795476913452, 21.98982048034668]",1.0
magione,1.0,2.8701932430267334,0.0,1,"[-7.099997043609619, -0.0030740268994122744, -25.717195510864258]",28.763005018234253,"[0.014070279896259308, -0.003806302323937416, 0.4192770719528198]","[-9.297995567321777, 5.474295139312744, -198.5204315185547]","[3285.7099609375, 3642.05224609375, 4136.73388671875, 4579.529296875]",,"[0.02953558973968029, 0.041884854435920715, 0.34477517008781433, 0.3357521891593933]",{},"[0.007097277790307999, 0.026780912652611732, 0.05925362557172775]",0.23787370324134827,-0.0014646084746345878,-0.0011040321551263332,0.01759887859225273,"[-0.0548405647277832, -0.4724940061569214, 26.675046920776367]",1.0
magione,1.0,2.878478527069092,0.0,1,"[-7.9807658195495605, -0.02607644349336624, -29.511436462402344]",29.756183862686157,"[-0.05028368905186653, -0.05538596212863922, 0.35624179244041443]","[-16.881175994873047, 5.478485584259033, -225.98513793945312]","[3900.97802734375, 3451.636962890625, 4150.99609375, 3976.7978515625]",,"[0.04389328882098198, 0.025615651160478592, 0.3123495578765869, 0.31467685103416443]",{},"[0.00419586431235075, -0.015513025224208832, 0.0028438162989914417]",0.24960823357105255,0.0032896630000323057,0.0017011675518006086,0.01424772571772337,"[0.03203248977661133, -0.46153050661087036, 30.568035125732422]",1.0
magione,1.0,2.8933136463165283,0.0,1,"[-8.19306468963623, 0.03420991450548172, -32.157875061035156]",30.749446868896484,"[-0.04890153557062149, 0.051090072840452194, 0.32558363676071167]","[-24.968263626098633, 5.469651699066162, -256.7880554199219]","[3563.560791015625, 3229.4951171875, 4636.33203125, 4332.283203125]",,"[0.031987760215997696, 0.023243367671966553, 0.23533913493156433, 0.23692627251148224]",{},"[-0.05969730019569397, -0.0135194705799222, -0.013958394527435303]",0.2627269923686981,0.0020990073680877686,0.0001991664757952094,0.008558927103877068,"[0.0400080680847168, -0.24973368644714355, 33.18422317504883]",1.0
magione,1.0,2.8944220542907715,0.0,1,"[-8.826142311096191, 0.005138298496603966, -35.18214416503906]",31.741966009140015,"[0.012545652687549591, -0.010626991279423237, 0.30904650688171387]","[-33.3497428894043, 5.475359916687012, -290.150634765625]","[3436.2734375, 3556.834716796875, 4396.7685546875, 4607.15478515625]",,"[0.016278676688671112, 0.04452037438750267, 0.232113778591156, 0.2316063940525055]",{},"[0.005708934273570776, 0.00623010890558362, 0.021963899955153465]",0.27689680457115173,-0.0022331245709210634,-0.0017423424869775772,0.013165649957954884,"[-0.050873756408691406, -0.4722846746444702, 36.26924514770508]",1.0
magione,0.8999999761581421,2.8260836601257324,0.9497292637825012,1,"[-8.09179973602295, 0.10479680448770523, -26.00116729736328]",32.73286986351013,"[0.6093050837516785, 0.0872218906879425, -1.4528064727783203]","[-41.71007537841797, 5.4745635986328125, -322.09893798828125]","[4233.8740234375, 7556.3251953125, 1589.23583984375, 3832.74658203125]",,"[0.6963712573051453, 0.7998074889183044, 1.0232197046279907, 0.37941238284111023]",{},"[-0.02777399681508541, 0.27703872323036194, -0.019509848207235336]",0.2905227541923523,-0.01786862127482891,-0.07363845407962799,-0.01869593746960163,"[-0.36476564407348633, 0.620429515838623, 27.221885681152344]",1.0
magione,1.0,2.4323766231536865,0.0,1,"[-12.005134582519531, -0.05389893054962158, -15.358438491821289]",33.72579002380371,"[0.618162214756012, -0.056633345782756805, 0.5444941520690918]","[-51.156166076660156, 5.507071495056152, -341.4798889160156]","[1292.605712890625, 4550.66552734375, 3905.858154296875, 6125.41455078125]",,"[0.2612215280532837, 0.29299676418304443, 1.1397932767868042, 0.9274898171424866]",{},"[-0.08739779889583588, 0.4871017634868622, -0.03242538869380951]",0.2995368242263794,-0.01358797587454319,-0.03793104365468025,0.010075881145894527,"[-0.894963264465332, -0.23796521127223969, 19.471782684326172]",1.0
magione,0.0,2.044656276702881,0.0,1,"[-16.423336029052734, -0.08627493679523468, -8.797696113586426]",34.716273069381714,"[1.08388352394104, 0.1411120444536209, -0.2585064172744751]","[-65.79310607910156, 5.413459300994873, -354.1583251953125]","[492.3997497558594, 9564.6513671875, 0.0, 6751.16259765625]",,"[1.7639349699020386, 1.3543843030929565, 0.0, 0.394501656293869]",{},"[0.06292548030614853, 0.5245702266693115, 0.26205700635910034]",0.30750617384910583,-0.043506771326065063,-0.3538931608200073,-0.008784762583673,"[-0.330258846282959, 0.09182247519493103, 18.62834930419922]",1.0
magione,1.0,1.357503890991211,0.0,1,"[-16.92891502380371, 0.012218902818858624, 2.8139190673828125]",35.70900797843933,"[0.37772035598754883, 0.025518715381622314, 0.4819639325141907]","[-82.60906219482422, 5.4000067710876465, -356.9729309082031]","[2754.5263671875, 3829.5751953125, 4201.314453125, 5098.009765625]",,"[0.15047213435173035, 0.07610146701335907, 1.4248558282852173, 1.1154708862304688]",{},"[-0.10564267635345459, 0.6451399922370911, -0.3293865919113159]",0.3143753707408905,-0.0048713586293160915,0.05304242670536041,0.008115140721201897,"[-0.8339481353759766, -0.12282014638185501, 17.140474319458008]",1.0
magione,0.0,1.7616685628890991,0.5607603192329407,1,"[-18.39728546142578, 0.07832231372594833, -2.8722877502441406]",36.70086884498596,"[-1.1131670475006104, -0.11449740827083588, -0.7453770041465759]","[-101.22309875488281, 5.485892295837402, -355.4918212890625]","[6626.02099609375, 469.882568359375, 6046.341796875, 1442.606689453125]",,"[1.4042547941207886, 1.8227064609527588, 0.6484236121177673, 0.8197087645530701]",{},"[0.04827379807829857, -0.5015433430671692, -0.017997100949287415]",0.32204708456993103,0.0510445274412632,0.3045752942562103,0.006864549592137337,"[0.6717710494995117, -0.015159115195274353, 18.608192443847656]",1.0
magione,0.2814810276031494,2.4407269954681396,0.0,1,"[-9.67444896697998, -0.06475739181041718, -11.082734107971191]",37.69103002548218,"[-0.989335298538208, -0.04792414605617523, 0.09919187426567078]","[-114.83745574951172, 5.443146228790283, -362.6546936035156]","[6646.802734375, 1409.89599609375, 6040.6328125, 2309.966796875]",,"[0.4795283377170563, 0.49093446135520935, 0.6520901322364807, 0.7586005926132202]",{},"[0.021780746057629585, -0.6710692644119263, 0.023754458874464035]",0.3283099830150604,0.03809463232755661,0.17770898342132568,-0.00022103451192378998,"[0.24916458129882812, -0.05205443501472473, 14.709230422973633]",1.0
magione,0.20476779341697693,3.009053945541382,0.0,1,"[-1.9044731855392456, 0.1583864390850067, -14.839208602905273]",38.68235206604004,"[-1.1673187017440796, 0.07535528391599655, -0.12717242538928986]","[-121.17366027832031, 5.446532726287842, -376.21368408203125]","[6930.69189453125, 1444.5955810546875, 7212.24267578125, 2240.543212890625]",,"[1.42063307762146, 1.7517106533050537, 0.48895642161369324, 0.47264358401298523]",{},"[-0.02794085443019867, -0.7489716410636902, -0.1336330622434616]",0.3342708349227905,0.029876254498958588,0.43792036175727844,0.01547949481755495,"[-0.07102859020233154, -0.07536336779594421, 14.961402893066406]",1.0
magione,0.17096161842346191,-2.5278360843658447,0.0,1,"[8.059903144836426, -0.08006181567907333, -11.253422737121582]",39.67586302757263,"[-1.1548995971679688, -0.032213181257247925, -0.12562084197998047]","[-117.92605590820312, 5.491189479827881, -389.7625732421875]","[6774.47802734375, 1620.431640625, 6219.66943359375, 1729.3397216796875]",,"[1.4198814630508423, 1.7562518119812012, 0.5630040764808655, 0.5724725723266602]",{},"[0.03984437510371208, -0.7933312654495239, -0.029657866805791855]",0.33976441621780396,0.04645392671227455,0.4525032937526703,-0.002154991729184985,"[-0.10511922836303711, -0.055174052715301514, 13.841745376586914]",1.0
magione,0.0,-2.227107286453247,0.0,1,"[14.153380393981934, -0.04214966669678688, -10.848516464233398]",40.666677951812744,"[0.16898463666439056, -0.07940449565649033, -0.04979129880666733]","[-106.35704040527344, 5.481797218322754, -399.73681640625]","[2963.905517578125, 4253.77099609375, 3360.191650390625, 4388.63232421875]",,"[0.01075716596096754, 0.08193696290254593, 0.021583354100584984, 0.10874568670988083]",{},"[0.11958052217960358, 0.08593832701444626, 0.04743330925703049]",0.3459296226501465,-0.008210189640522003,-0.016923706978559494,0.019809527322649956,"[-0.04488945007324219, -0.3950212597846985, 17.828411102294922]",1.0
magione,1.0,-2.222590923309326,0.0,1,"[17.702699661254883, -0.004873232450336218, -13.586309432983398]",41.65887403488159,"[-0.23075059056282043, -0.018368123099207878, 0.4957965016365051]","[-90.99181365966797, 5.475288391113281, -411.849365234375]","[3962.2568359375, 2492.741455078125, 5082.83837890625, 4281.65478515625]",,"[0.1556035280227661, 0.09179577976465225, 0.3829922080039978, 0.43630513548851013]",{},"[0.0035414528101682663, -0.11929865181446075, -0.061295218765735626]",0.35399073362350464,0.011326291598379612,0.035379163920879364,0.02008385956287384,"[0.06748580932617188, -0.45228269696235657, 22.310632705688477]",1.0
magione,0.0,-1.7905758619308472,0.0,1,"[18.09918785095215, -0.005160769913345575, -5.059978485107422]",42.65074706077576,"[-1.1885641813278198, -0.06903740018606186, -0.22947734594345093]","[-72.64970397949219, 5.471113681793213, -422.27191162109375]","[6993.57861328125, 1696.979736328125, 6068.6884765625, 1421.14697265625]",,"[1.183605670928955, 1.308760404586792, 0.7685007452964783, 0.7185629606246948]",{},"[0.05586622655391693, -0.49230480194091797, 0.005708171054720879]",0.3628462851047516,0.05620204657316208,0.2176302969455719,0.0033957408741116524,"[0.9946825504302979, -0.013035178184509277, 18.766843795776367]",1.0
